"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"501","WBGene00015758","C14C6.4","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-155 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity."
"502","WBGene00015759","C14C6.5","Stress response","Stress response: pathogen","Stress response: pathogen: ShK","C14C6.5 is involved in innate immune response."
"503","WBGene00015760","C14C6.6","Unassigned","Unassigned","Unassigned: Glycosyltransferase family A ","C14C6.6 is affected by several genes including daf-2, eri-1, and isp-1 based on RNA-seq and microarray studies\; is affected by D-glucose and resveratrol based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Glycosyltransferase family 92."
"504","WBGene00015763","C14C6.12","Pseudogene","Pseudogene","Pseudogene","C14C6.12 is enriched in the body wall muscle cell based on tiling array studies\; is affected by several genes including daf-16, let-60, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including copper sulfate, Zidovudine, and resveratrol based on microarray and RNA-seq studies."
"505","WBGene00015781","C14F11.6","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","C14F11.6 is predicted to have dTDP-4-dehydrorhamnose 3,5-epimerase activity."
"506","WBGene00015795","C15F1.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C15F1.2 is enriched in the OLL, the PVD, and the male based on microarray studies\; is affected by several genes including daf-2, let-60, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by fifteen chemicals including Lithium Chloride, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"507","WBGene00015824","C16B8.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C16B8.4 is expressed in the AIYL and the AIYR\; is predicted to encode a protein with the following domain: Fibronectin type III superfamily."
"508","WBGene00015857","C16D9.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C16D9.1 is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including nicotinic acid, Rotenone, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: PAN\/Apple domain."
"509","WBGene00015879","C17B7.5","Unassigned","Unassigned","Unassigned","C17B7.5 is enriched in the OLL, the PVD, and the hypodermis based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including 1-methylnicotinamide, manganese chloride, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Peptide N glycanase, PAW domain, Galactose-binding-like domain superfamily, and PAW domain superfamily."
"510","WBGene00015885","C17B7.11","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-65 is enriched in several tissues, including the coelomocyte, the hypodermis, the intestine, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, daf-12, and let-7 based on microarray, tiling array, proteomic, and RNA-seq studies\; is affected by four chemicals including Alovudine, resveratrol, and Cadmium based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"511","WBGene00016018","C23H3.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C23H3.2 is enriched in the body wall musculature, the hypodermis, the intestine, and the muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, proteomic, RNA-seq, and tiling array studies\; is affected by seven chemicals including Rotenone, Tunicamycin, and D-glucose based on RNA-seq and microarray studies."
"512","WBGene00016046","C24B5.4","Unassigned","Unassigned","Unassigned: hydrolase","C24B5.4 is an ortholog of human C11orf54\; is expressed in the body wall musculature\; human C11orf54 exhibits hydrolase activity, acting on ester bonds and zinc ion binding activity."
"513","WBGene00016093","C25E10.3","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","srsx-34 is an ortholog of human MFSD8\; is predicted to have G protein-coupled receptor activity\; is expressed in the nervous system\; human orthologs of this gene are implicated in neuronal ceroid lipofuscinosis 7."
"514","WBGene00016094","C25E10.4","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","C25E10.4 is an ortholog of human MFSD8\; human orthologs of this gene are implicated in neuronal ceroid lipofuscinosis 7\; is predicted to encode a protein with the following domain: MFS transporter superfamily."
"515","WBGene00016103","C25F6.3","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","dpyd-1 is an ortholog of human DPYD\; is predicted to have dihydropyrimidine dehydrogenase (NADP+) activity\; human orthologs of this gene are implicated in dihydropyrimidine dehydrogenase deficiency."
"516","WBGene00016119","C25H3.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C25H3.10 is enriched in several tissues, including the coelomocyte, the germ line, the hypodermis, the male, and the nervous system based on tiling array, proteomic, RNA-seq, and microarray studies\; is affected by several genes including daf-2, age-1, and let-60 based on microarray, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including Heme, D-glucose, and Cry5B based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box domain."
"517","WBGene00016180","C28C12.4","Unassigned","Unassigned","Unassigned","C28C12.4 is expressed in tail neurons and the pharyngeal muscle cell\; is predicted to encode a protein with the following domain: Domain of unknown function DUF148."
"518","WBGene00016221","C29F9.6","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: acetyltransferase","C29F9.6 is an ortholog of human EP300 (E1A binding protein p300)\; is predicted to have histone acetyltransferase activity, transcription coregulator activity, and zinc ion binding activity."
"519","WBGene00016283","C31B8.8","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","zmp-3 is an ortholog of human MMP13, MMP3 (matrix metallopeptidase 3), and MMP27 (matrix metallopeptidase 27)\; exhibits metallopeptidase activity."
"520","WBGene00016294","C31H2.4","Metabolism","Metabolism: amino acid","Metabolism: amino acid: breakdown","C31H2.4 is an ortholog of human HPD and HPDL\; is predicted to have 4-hydroxyphenylpyruvate dioxygenase activity and metal ion binding activity."
"521","WBGene00016295","C32B5.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-40 is enriched in the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including 1-methylnicotinamide, methylmercuric chloride, and Quercetin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"522","WBGene00016329","C32E12.3","Stress response","Stress response: osmotic","Stress response: osmotic","osr-1 is expressed in the hypodermis and the intestine."
"523","WBGene00016355","C33F10.7","Unassigned","Unassigned","Unassigned","lact-5 is enriched in the ASER, the PLM, and the hypodermis based on tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and sir-2.1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including 1-methylnicotinamide, 4-bromodiphenyl ether, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Beta-lactamase-related and Beta-lactamase\/transpeptidase-like."
"524","WBGene00016407","C34D10.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: RING finger","C34D10.2 is an ortholog of human UNKL (unkempt family like zinc finger) and unk\; is predicted to have metal ion binding activity."
"525","WBGene00016417","C34F11.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C34F11.8 is enriched in the FLP and the hypodermis based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by eight chemicals including Rotenone, 4-bromodiphenyl ether, and Ag nanoparticles based on RNA-seq and microarray studies."
"526","WBGene00016419","C34G6.2","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neurotransmitter metabolism","tyr-4 is an ortholog of human DCT, TYR, and TYRP1\; is predicted to have metal ion binding activity and oxidoreductase activity."
"527","WBGene00016422","C34G6.6","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","noah-1 is involved in molting cycle."
"528","WBGene00016483","C36C5.14","Unassigned","Unassigned","Unassigned","C36C5.14 is expressed in the body wall musculature, the nerve ring, and the nervous system\; is predicted to encode a protein with the following domains: Domain of unknown function DUF19 and Uncharacterised protein family UPF0376."
"529","WBGene00016535","C39D10.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C39D10.8 is enriched in the ASER, the OLL, the PVD, the hypodermis, and the intestine based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by five chemicals including Ethanol, manganese chloride, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF4440 and NTF2-like domain superfamily."
